warehouse_code,order_date,order_num
CNDGMA,2020-06-16 00:00:00,1
CNHKGB,2020-01-27 00:00:00,166
CNHKGB,2020-02-05 00:00:00,543
CNHKGB,2020-03-27 00:00:00,309
CNHKGB,2020-04-03 00:00:00,658
CNHKGB,2020-07-20 00:00:00,1200
CNHKGB,2020-08-03 00:00:00,2126
CNHKGB,2020-10-06 00:00:00,1462
CNHKGB,2020-11-03 00:00:00,530
CNHKGB,2020-12-11 00:00:00,1572
CNHKGB,2020-12-15 00:00:00,1048
CZPRGA,2020-01-04 00:00:00,4111
CZPRGA,2020-03-26 00:00:00,8000
CZPRGA,2020-05-17 00:00:00,5215
CZPRGA,2020-06-05 00:00:00,9808
CZPRGA,2020-08-03 00:00:00,14287
CZPRGA,2020-09-27 00:00:00,5964
CZPRGA,2020-10-16 00:00:00,10761
DEFRAA,2020-01-18 00:00:00,1829
DEFRAA,2020-02-13 00:00:00,2676
DEFRAA,2020-04-08 00:00:00,3588
DEFRAA,2020-04-16 00:00:00,6381
DEFRAA,2020-05-27 00:00:00,3143
DEFRAA,2020-07-20 00:00:00,7531
DEFRAA,2020-08-11 00:00:00,6592
DEFRAA,2020-08-25 00:00:00,7342
DEFRAB,2020-03-02 00:00:00,9691
DEFRAB,2020-03-03 00:00:00,4334
DEFRAB,2020-04-24 00:00:00,8438
DEFRAB,2020-06-02 00:00:00,10884
DEFRAB,2020-06-21 00:00:00,244
DEFRAB,2020-08-10 00:00:00,17045
DEFRAB,2020-09-08 00:00:00,7121
DEFRAB,2021-01-03 00:00:00,1254
DEFRAB,2021-01-22 00:00:00,6481
DEFRAC,2020-10-02 00:00:00,99
DEFRAC,2020-12-21 00:00:00,2019
DEFRAD,2020-12-10 00:00:00,4
ESMADA,2020-01-28 00:00:00,2292
ESMADA,2020-07-08 00:00:00,3408
ESMADA,2020-12-05 00:00:00,5261
ESMADA,2020-12-17 00:00:00,7332
FRCDGA,2020-09-02 00:00:00,3
GBLONA,2020-02-13 00:00:00,3348
GBLONA,2020-03-07 00:00:00,2255
GBLONA,2020-03-23 00:00:00,6749
GBLONA,2020-09-02 00:00:00,3827
GBLONA,2020-11-06 00:00:00,7196
GBLONA,2021-01-13 00:00:00,6981
GBLTNA,2020-02-12 00:00:00,22982
GBLTNA,2020-03-15 00:00:00,10789
GBLTNA,2020-04-24 00:00:00,27666
GBLTNA,2020-05-29 00:00:00,25533
GBLTNA,2020-06-15 00:00:00,33795
GBLTNA,2020-06-25 00:00:00,23328
GBLTNA,2020-09-06 00:00:00,13168
GBLTNA,2020-09-13 00:00:00,11496
GBLTNA,2020-09-20 00:00:00,11427
GBLTNA,2020-11-08 00:00:00,29153
GBLTNA,2020-11-12 00:00:00,38288
GBLTNA,2020-11-18 00:00:00,39463
GBLTNA,2020-12-19 00:00:00,22381
JPOSAA,2020-03-23 00:00:00,565
JPOSAA,2020-04-19 00:00:00,38
JPOSAA,2020-07-14 00:00:00,676
JPOSAA,2020-12-01 00:00:00,948
JPOSAA,2020-12-31 00:00:00,408
PLSLBA,2020-02-14 00:00:00,310
PLSLBA,2020-03-23 00:00:00,219
PLSLBA,2020-06-21 00:00:00,617
PLSLBA,2020-06-30 00:00:00,793
PLSLBA,2020-08-15 00:00:00,568
PLSLBA,2020-09-08 00:00:00,975
PLSLBA,2020-10-07 00:00:00,400
PLSLBB,2020-08-07 00:00:00,621
PLSLBB,2020-11-04 00:00:00,2432
PLSLBB,2020-11-10 00:00:00,2173
USLAXA,2020-03-29 00:00:00,16754
USLAXA,2020-05-31 00:00:00,15268
USLAXA,2020-09-08 00:00:00,14026
USLAXA,2020-09-18 00:00:00,12016
USLAXA,2020-11-19 00:00:00,12405
USLAXA,2020-12-20 00:00:00,12979
USLAXA,2021-01-17 00:00:00,13152
USNYCA,2020-01-01 00:00:00,4330
USNYCA,2020-02-28 00:00:00,4732
USNYCA,2020-04-14 00:00:00,8608
USNYCA,2020-06-25 00:00:00,7770
USNYCA,2020-10-03 00:00:00,6783
USNYCA,2020-12-17 00:00:00,11744
USNYCA,2021-01-11 00:00:00,14319
USNYCA,2021-01-15 00:00:00,8572
AUMELA,2020-04-25 00:00:00,1
AUMELA,2020-05-24 00:00:00,102
AUMELA,2020-06-29 00:00:00,123
AUMELA,2020-11-15 00:00:00,1
AUMELA,2020-11-28 00:00:00,3
AUMELA,2020-12-07 00:00:00,5
AUMELA,2020-12-11 00:00:00,19
AUMELB,2020-09-07 00:00:00,185
AUMELB,2020-10-01 00:00:00,152
AUMELB,2020-10-13 00:00:00,153
AUMELB,2020-11-08 00:00:00,107
AUMELB,2020-12-11 00:00:00,249
AUMELB,2021-01-01 00:00:00,142
AUSYDA,2020-01-05 00:00:00,490
AUSYDA,2020-03-25 00:00:00,1963
AUSYDA,2020-04-30 00:00:00,2343
AUSYDA,2020-06-10 00:00:00,2213
AUSYDA,2020-08-31 00:00:00,4187
AUSYDA,2020-10-21 00:00:00,2799
AUSYDA,2020-12-16 00:00:00,2337
AUSYDA,2020-12-28 00:00:00,3980
BELGGA,2020-04-22 00:00:00,56
BELGGA,2020-07-10 00:00:00,71
BELGGA,2020-10-20 00:00:00,110
BELGGA,2020-12-09 00:00:00,78
BELGGA,2020-12-29 00:00:00,152
BELGGB,2020-07-13 00:00:00,957
BELGGB,2020-12-05 00:00:00,1802
BELGGB,2020-12-22 00:00:00,1827
CAMSGA,2020-01-15 00:00:00,184
CAMSGA,2020-02-04 00:00:00,232
CAMSGA,2020-02-16 00:00:00,203
CAMSGA,2020-04-15 00:00:00,381
CAMSGA,2020-05-02 00:00:00,324
CAMSGA,2020-07-24 00:00:00,483
CAMSGA,2020-08-24 00:00:00,542
CAMSGA,2020-10-25 00:00:00,330
CAMSGA,2021-01-04 00:00:00,990
CARCDA,2020-02-02 00:00:00,2
CARCDA,2020-03-03 00:00:00,2
CAYYZA,2020-02-11 00:00:00,1
CAYYZA,2020-02-12 00:00:00,1
CNDGMA,2020-02-15 00:00:00,10
CNDGMA,2020-07-27 00:00:00,3
CNHKGB,2020-01-02 00:00:00,599
CNHKGB,2020-02-09 00:00:00,26
CNHKGB,2020-02-17 00:00:00,892
CNHKGB,2020-02-23 00:00:00,21
CNHKGB,2020-03-05 00:00:00,308
CNHKGB,2020-04-04 00:00:00,28
CNHKGB,2020-08-13 00:00:00,904
CNHKGB,2020-08-24 00:00:00,2183
CNHKGB,2020-10-04 00:00:00,409
CNHKGB,2020-10-05 00:00:00,1239
CNHKGB,2020-11-07 00:00:00,234
CNHKGB,2020-11-17 00:00:00,2228
CNHKGB,2021-01-17 00:00:00,309
CZPRGA,2020-02-16 00:00:00,3591
CZPRGA,2020-02-20 00:00:00,6784
CZPRGA,2020-04-21 00:00:00,11420
CZPRGA,2020-07-24 00:00:00,7470
CZPRGA,2020-09-22 00:00:00,10667
CZPRGA,2020-12-09 00:00:00,19051
CZPRGA,2020-12-14 00:00:00,24573
DEFRAA,2020-01-23 00:00:00,2891
DEFRAA,2020-01-27 00:00:00,3611
DEFRAA,2020-05-11 00:00:00,5928
DEFRAA,2020-07-01 00:00:00,4358
DEFRAA,2020-07-16 00:00:00,5208
DEFRAA,2020-10-10 00:00:00,5332
DEFRAA,2020-12-25 00:00:00,3929
DEFRAA,2020-12-28 00:00:00,11185
DEFRAA,2021-01-08 00:00:00,6121
DEFRAB,2020-02-05 00:00:00,3903
DEFRAB,2020-02-25 00:00:00,3712
DEFRAB,2020-03-25 00:00:00,7458
DEFRAB,2020-05-06 00:00:00,8615
DEFRAB,2020-05-24 00:00:00,292
DEFRAB,2020-07-07 00:00:00,9286
DEFRAB,2020-07-14 00:00:00,10776
DEFRAB,2020-09-29 00:00:00,8430
DEFRAB,2021-01-04 00:00:00,18197
DEFRAC,2020-10-13 00:00:00,168
DEFRAC,2020-11-11 00:00:00,7795
DEFRAD,2020-12-14 00:00:00,13
ESMADA,2020-02-24 00:00:00,1519
ESMADA,2020-02-26 00:00:00,2423
ESMADA,2020-03-11 00:00:00,1959
ESMADA,2020-04-11 00:00:00,1233
ESMADA,2020-05-26 00:00:00,2196
ESMADA,2020-06-08 00:00:00,5492
ESMADA,2020-06-26 00:00:00,1809
ESMADA,2020-08-10 00:00:00,5115
ESMADA,2020-09-26 00:00:00,3179
ESMADA,2020-11-06 00:00:00,4192
ESMADA,2020-12-31 00:00:00,6320
ESMADA,2021-01-17 00:00:00,3849
FRCDGA,2020-09-23 00:00:00,116
FRCDGA,2020-12-06 00:00:00,754
FRCDGA,2020-12-12 00:00:00,6
FRCDGA,2021-01-12 00:00:00,48
GBLONA,2020-02-11 00:00:00,3860
GBLONA,2020-05-15 00:00:00,3843
GBLONA,2020-09-29 00:00:00,4376
GBLONA,2020-10-11 00:00:00,1294
GBLTNA,2020-02-07 00:00:00,23466
GBLTNA,2020-02-26 00:00:00,20514
GBLTNA,2020-02-27 00:00:00,28470
GBLTNA,2020-04-30 00:00:00,25160
GBLTNA,2020-05-09 00:00:00,19286
GBLTNA,2020-07-03 00:00:00,24652
GBLTNA,2020-08-18 00:00:00,19759
GBLTNA,2020-10-27 00:00:00,35877
GBLTNA,2020-11-14 00:00:00,34252
GBLTNA,2021-01-08 00:00:00,32416
JPOSAA,2020-01-15 00:00:00,689
JPOSAA,2020-05-29 00:00:00,626
JPOSAA,2020-08-10 00:00:00,441
JPOSAA,2020-08-11 00:00:00,620
JPOSAA,2020-09-09 00:00:00,583
JPOSAA,2020-10-15 00:00:00,512
JPOSAA,2020-11-16 00:00:00,600
JPOSAA,2021-01-16 00:00:00,379
JPOSAA,2021-01-23 00:00:00,61
PLSLBA,2020-02-12 00:00:00,265
PLSLBA,2020-05-17 00:00:00,147
PLSLBA,2020-10-03 00:00:00,284
PLSLBA,2020-10-27 00:00:00,241
PLSLBA,2020-11-24 00:00:00,197
PLSLBA,2021-01-14 00:00:00,95
PLSLBA,2021-01-15 00:00:00,87
PLSLBB,2020-10-26 00:00:00,2541
PLSLBB,2020-12-13 00:00:00,2738
USLAXA,2020-01-25 00:00:00,6445
USLAXA,2020-02-12 00:00:00,9666
USLAXA,2020-02-24 00:00:00,9806
USLAXA,2020-06-06 00:00:00,6774
USLAXA,2020-10-25 00:00:00,14197
USLAXA,2020-10-29 00:00:00,9742
USLAXA,2020-10-31 00:00:00,4634
USNYCA,2020-01-23 00:00:00,3615
USNYCA,2020-01-29 00:00:00,3722
USNYCA,2020-01-30 00:00:00,4266
USNYCA,2020-02-15 00:00:00,2274
USNYCA,2020-02-26 00:00:00,5584
USNYCA,2020-04-29 00:00:00,9208
USNYCA,2020-05-04 00:00:00,10592
USNYCA,2020-06-13 00:00:00,3961
USNYCA,2020-07-24 00:00:00,8883
USNYCA,2020-09-17 00:00:00,12446
USNYCA,2020-10-12 00:00:00,13076
USNYCA,2020-11-10 00:00:00,12121
USNYCA,2020-11-17 00:00:00,13896
AUMELA,2020-03-16 00:00:00,17
AUMELA,2020-05-01 00:00:00,16
AUMELA,2020-06-08 00:00:00,73
AUMELA,2020-06-14 00:00:00,73
AUMELA,2020-09-02 00:00:00,3
AUMELA,2020-09-10 00:00:00,14
AUMELA,2020-09-20 00:00:00,9
AUMELA,2020-10-05 00:00:00,2
AUMELA,2020-10-12 00:00:00,12
AUMELA,2020-10-29 00:00:00,3
AUMELA,2020-12-01 00:00:00,6
AUMELB,2020-08-29 00:00:00,116
AUMELB,2020-09-26 00:00:00,129
AUMELB,2020-12-06 00:00:00,237
AUMELB,2021-01-08 00:00:00,198
AUMELB,2021-01-12 00:00:00,242
AUSYDA,2020-01-19 00:00:00,1333
AUSYDA,2020-02-21 00:00:00,1706
AUSYDA,2020-05-21 00:00:00,2330
AUSYDA,2020-07-30 00:00:00,2023
AUSYDA,2020-07-31 00:00:00,2876
AUSYDA,2020-09-14 00:00:00,4041
AUSYDA,2020-10-11 00:00:00,1415
AUSYDA,2020-11-04 00:00:00,2440
AUSYDA,2020-12-21 00:00:00,3377
BELGGA,2020-02-13 00:00:00,139
BELGGA,2020-04-15 00:00:00,134
BELGGA,2020-07-07 00:00:00,100
BELGGA,2020-08-06 00:00:00,45
BELGGA,2020-08-29 00:00:00,117
BELGGA,2020-10-24 00:00:00,55
BELGGA,2020-10-28 00:00:00,122
BELGGA,2020-11-06 00:00:00,79
BELGGA,2020-11-14 00:00:00,58
BELGGA,2020-12-13 00:00:00,28
BELGGB,2020-01-02 00:00:00,53
BELGGB,2020-03-10 00:00:00,117
BELGGB,2020-03-27 00:00:00,48
BELGGB,2020-03-29 00:00:00,52
BELGGB,2020-05-15 00:00:00,206
BELGGB,2020-08-29 00:00:00,725
BELGGB,2020-08-30 00:00:00,400
BELGGB,2020-09-10 00:00:00,1040
CAMSGA,2020-01-01 00:00:00,190
CAMSGA,2020-02-01 00:00:00,150
CAMSGA,2020-02-12 00:00:00,186
CAMSGA,2020-04-05 00:00:00,362
CAMSGA,2020-04-18 00:00:00,152
CAMSGA,2020-07-20 00:00:00,711
CAMSGA,2020-07-25 00:00:00,279
CAMSGA,2020-12-27 00:00:00,884
CARCDA,2020-01-04 00:00:00,1
CARCDA,2020-02-29 00:00:00,1
CARCDA,2020-03-28 00:00:00,1
CARCDA,2020-04-03 00:00:00,1
CNDGMA,2020-05-03 00:00:00,3
CNDGMA,2020-05-25 00:00:00,3
CNHKGB,2020-01-28 00:00:00,554
CNHKGB,2020-05-17 00:00:00,6
CNHKGB,2020-05-22 00:00:00,1521
CNHKGB,2020-06-19 00:00:00,1857
CNHKGB,2020-07-01 00:00:00,740
CNHKGB,2020-08-26 00:00:00,2288
CNHKGB,2020-09-05 00:00:00,346
CNHKGB,2020-09-28 00:00:00,1294
CNHKGB,2020-11-13 00:00:00,6733
CNHKGB,2020-12-29 00:00:00,1747
CZPRGA,2020-01-06 00:00:00,11843
CZPRGA,2020-02-14 00:00:00,6463
CZPRGA,2020-07-13 00:00:00,12323
CZPRGA,2020-10-20 00:00:00,11181
CZPRGA,2020-12-15 00:00:00,16223
DEFRAA,2020-02-04 00:00:00,3325
DEFRAA,2020-05-23 00:00:00,2087
DEFRAA,2020-07-11 00:00:00,2950
DEFRAA,2020-07-13 00:00:00,7337
DEFRAA,2020-08-14 00:00:00,5635
DEFRAA,2020-09-05 00:00:00,4788
DEFRAA,2020-09-07 00:00:00,11693
DEFRAA,2020-11-10 00:00:00,12797
DEFRAA,2020-11-21 00:00:00,5472
DEFRAA,2020-12-06 00:00:00,3795
DEFRAA,2020-12-08 00:00:00,9304
DEFRAA,2021-01-21 00:00:00,7351
DEFRAA,2021-01-22 00:00:00,5971
DEFRAB,2020-01-07 00:00:00,3531
DEFRAB,2020-04-02 00:00:00,9521
DEFRAB,2020-06-11 00:00:00,7253
DEFRAB,2020-09-21 00:00:00,12450
DEFRAB,2020-10-02 00:00:00,7106
DEFRAB,2020-12-03 00:00:00,9854
DEFRAC,2020-10-01 00:00:00,121
DEFRAC,2020-12-05 00:00:00,6567
DEFRAC,2020-12-14 00:00:00,12608
DEFRAC,2021-01-11 00:00:00,3394
ESMADA,2020-01-01 00:00:00,982
ESMADA,2020-02-27 00:00:00,2129
ESMADA,2020-04-02 00:00:00,2060
ESMADA,2020-04-22 00:00:00,2162
ESMADA,2020-06-15 00:00:00,10134
ESMADA,2020-07-02 00:00:00,2939
ESMADA,2021-01-05 00:00:00,5699
FRCDGA,2020-10-26 00:00:00,67
GBLONA,2020-01-03 00:00:00,2343
GBLONA,2020-03-25 00:00:00,8453
GBLONA,2020-04-20 00:00:00,6057
GBLONA,2020-05-28 00:00:00,3440
GBLONA,2020-07-07 00:00:00,3559
GBLONA,2020-09-12 00:00:00,2563
GBLONA,2020-10-05 00:00:00,5681
GBLONA,2020-11-11 00:00:00,7589
GBLTNA,2020-01-07 00:00:00,34132
GBLTNA,2020-01-21 00:00:00,25214
GBLTNA,2020-02-03 00:00:00,33931
GBLTNA,2020-08-13 00:00:00,20457
GBLTNA,2020-08-17 00:00:00,27671
GBLTNA,2020-08-25 00:00:00,21849
GBLTNA,2020-10-11 00:00:00,18063
GBLTNA,2020-12-06 00:00:00,26167
GBLTNA,2020-12-20 00:00:00,18594
GBLTNA,2021-01-02 00:00:00,25161
JPOSAA,2020-02-07 00:00:00,342
JPOSAA,2020-03-03 00:00:00,716
JPOSAA,2020-04-11 00:00:00,352
JPOSAA,2020-07-16 00:00:00,681
JPOSAA,2020-07-29 00:00:00,551
JPOSAA,2020-09-07 00:00:00,839
JPOSAA,2020-09-16 00:00:00,451
JPOSAA,2020-10-23 00:00:00,857
PLSLBA,2020-03-04 00:00:00,315
PLSLBA,2020-04-19 00:00:00,251
PLSLBA,2020-05-02 00:00:00,155
PLSLBA,2020-05-08 00:00:00,427
PLSLBA,2020-06-26 00:00:00,300
PLSLBA,2020-07-09 00:00:00,1072
PLSLBA,2020-08-09 00:00:00,397
PLSLBA,2020-08-11 00:00:00,950
PLSLBA,2020-10-17 00:00:00,198
PLSLBA,2020-12-09 00:00:00,118
PLSLBB,2020-11-09 00:00:00,3023
PLSLBB,2021-01-02 00:00:00,2189
USLAXA,2020-02-15 00:00:00,4952
USLAXA,2020-03-14 00:00:00,4451
USLAXA,2020-09-10 00:00:00,10170
USLAXA,2020-10-07 00:00:00,12001
USLAXA,2020-12-05 00:00:00,7594
USLAXA,2020-12-08 00:00:00,16823
USLAXA,2021-01-13 00:00:00,11760
USLAXA,2021-01-16 00:00:00,4629
USNYCA,2020-02-25 00:00:00,4727
USNYCA,2020-05-09 00:00:00,7368
USNYCA,2020-07-17 00:00:00,8061
USNYCA,2020-08-05 00:00:00,9980
USNYCA,2020-10-31 00:00:00,5431
AUMELA,2020-05-05 00:00:00,18
AUMELA,2020-06-17 00:00:00,113
AUMELA,2020-07-08 00:00:00,171
AUMELA,2020-09-15 00:00:00,3
AUMELA,2020-09-16 00:00:00,16
AUMELB,2020-08-16 00:00:00,169
AUMELB,2020-08-20 00:00:00,158
AUMELB,2020-09-05 00:00:00,135
AUMELB,2020-12-24 00:00:00,135
AUSYDA,2020-01-06 00:00:00,3018
AUSYDA,2020-01-17 00:00:00,1651
AUSYDA,2020-08-28 00:00:00,3108
AUSYDA,2020-11-11 00:00:00,3069
BELGGA,2020-01-24 00:00:00,138
BELGGA,2020-03-10 00:00:00,116
BELGGA,2020-03-13 00:00:00,67
BELGGA,2020-04-23 00:00:00,56
BELGGA,2020-04-24 00:00:00,33
BELGGA,2020-06-11 00:00:00,95
BELGGA,2020-12-15 00:00:00,98
BELGGB,2020-01-27 00:00:00,263
BELGGB,2020-02-29 00:00:00,13
BELGGB,2020-03-12 00:00:00,106
BELGGB,2020-03-13 00:00:00,82
BELGGB,2020-04-21 00:00:00,1681
BELGGB,2020-06-17 00:00:00,303
BELGGB,2020-07-20 00:00:00,950
BELGGB,2020-08-26 00:00:00,1100
BELGGB,2020-09-15 00:00:00,1104
BELGGB,2020-09-21 00:00:00,1460
BELGGB,2020-09-25 00:00:00,961
BELGGB,2020-12-15 00:00:00,2449
BELGGB,2021-01-16 00:00:00,1534
CAMSGA,2020-02-09 00:00:00,230
CAMSGA,2020-03-04 00:00:00,292
CAMSGA,2020-03-07 00:00:00,166
CAMSGA,2020-03-20 00:00:00,242
CAMSGA,2020-04-02 00:00:00,301
CAMSGA,2020-04-16 00:00:00,411
CAMSGA,2020-06-04 00:00:00,441
CAMSGA,2020-08-06 00:00:00,421
CAMSGA,2020-09-04 00:00:00,454
CAMSGA,2020-09-10 00:00:00,471
CAMSGA,2020-09-12 00:00:00,195
CAMSGA,2021-01-02 00:00:00,270
CARCDA,2020-03-07 00:00:00,3
CARCDA,2020-03-18 00:00:00,5
CAYYZA,2020-02-27 00:00:00,2
CAYYZA,2020-03-06 00:00:00,2
CAYYZA,2020-03-28 00:00:00,1
CAYYZA,2020-04-24 00:00:00,1
CAYYZA,2020-05-08 00:00:00,2
CNDGMA,2020-02-03 00:00:00,1
CNDGMA,2020-04-17 00:00:00,7
CNDGMA,2020-06-21 00:00:00,6
CNDGMA,2020-07-25 00:00:00,1
CNHKGB,2020-03-23 00:00:00,365
CNHKGB,2020-08-14 00:00:00,1180
CNHKGB,2020-09-18 00:00:00,1777
CNHKGB,2020-10-19 00:00:00,925
CNHKGB,2020-10-28 00:00:00,719
CNHKGB,2020-12-14 00:00:00,1571
CNHKGB,2021-01-04 00:00:00,2181
CNHKGB,2021-01-19 00:00:00,1200
CZPRGA,2020-01-29 00:00:00,8065
CZPRGA,2020-01-30 00:00:00,7992
CZPRGA,2020-04-08 00:00:00,10911
CZPRGA,2020-08-05 00:00:00,9174
CZPRGA,2020-08-22 00:00:00,5654
CZPRGA,2020-09-11 00:00:00,9244
CZPRGA,2020-10-08 00:00:00,10332
CZPRGA,2020-10-25 00:00:00,5107
CZPRGA,2020-11-17 00:00:00,14296
CZPRGA,2021-01-13 00:00:00,12300
DEFRAA,2020-01-03 00:00:00,2300
DEFRAA,2020-01-26 00:00:00,1664
DEFRAA,2020-04-28 00:00:00,3412
DEFRAA,2020-06-18 00:00:00,4463
DEFRAA,2020-08-19 00:00:00,6808
DEFRAB,2020-01-04 00:00:00,2646
DEFRAB,2020-01-09 00:00:00,3470
DEFRAB,2020-01-23 00:00:00,3157
DEFRAB,2020-02-27 00:00:00,3704
DEFRAB,2020-05-11 00:00:00,15748
DEFRAB,2020-05-13 00:00:00,6955
DEFRAB,2020-06-05 00:00:00,9491
DEFRAB,2020-06-19 00:00:00,8797
DEFRAB,2020-06-23 00:00:00,10293
DEFRAB,2020-07-15 00:00:00,8955
DEFRAB,2020-07-29 00:00:00,8596
DEFRAB,2020-10-09 00:00:00,8257
DEFRAB,2020-12-28 00:00:00,15583
DEFRAB,2021-01-09 00:00:00,6837
DEFRAC,2020-12-02 00:00:00,10282
DEFRAC,2021-01-03 00:00:00,2183
DEFRAC,2021-01-23 00:00:00,265
DEFRAD,2020-12-30 00:00:00,6231
ESMADA,2020-04-15 00:00:00,4223
ESMADA,2020-04-16 00:00:00,2834
ESMADA,2020-04-29 00:00:00,3501
ESMADA,2020-07-09 00:00:00,2944
ESMADA,2020-08-06 00:00:00,3722
ESMADA,2020-08-11 00:00:00,3729
ESMADA,2020-08-13 00:00:00,3401
ESMADA,2020-09-20 00:00:00,1961
ESMADA,2020-10-05 00:00:00,4574
ESMADA,2020-10-12 00:00:00,6698
ESMADA,2020-10-18 00:00:00,2726
ESMADA,2020-10-24 00:00:00,4068
GBLONA,2020-01-13 00:00:00,5885
GBLONA,2020-04-01 00:00:00,5691
GBLONA,2020-04-26 00:00:00,885
GBLONA,2020-06-12 00:00:00,3784
GBLONA,2020-07-18 00:00:00,2037
GBLONA,2020-07-23 00:00:00,3228
GBLONA,2020-09-25 00:00:00,4103
GBLONA,2020-10-06 00:00:00,4001
GBLONA,2020-10-21 00:00:00,5702
GBLONA,2020-12-02 00:00:00,7236
GBLONA,2020-12-10 00:00:00,6239
GBLONA,2021-01-16 00:00:00,3324
GBLTNA,2020-03-17 00:00:00,25564
GBLTNA,2020-08-11 00:00:00,23689
GBLTNA,2020-11-01 00:00:00,22773
GBLTNA,2020-11-17 00:00:00,41827
GBLTNA,2020-11-23 00:00:00,56224
GBLTNA,2020-11-27 00:00:00,41771
JPOSAA,2020-01-08 00:00:00,807
JPOSAA,2020-02-21 00:00:00,443
JPOSAA,2020-03-31 00:00:00,528
JPOSAA,2020-05-22 00:00:00,391
JPOSAA,2020-06-25 00:00:00,480
JPOSAA,2020-09-12 00:00:00,314
JPOSAA,2020-11-10 00:00:00,736
PLSLBA,2020-01-11 00:00:00,260
PLSLBA,2020-04-26 00:00:00,231
PLSLBA,2020-05-07 00:00:00,345
PLSLBA,2020-05-09 00:00:00,324
PLSLBA,2020-05-18 00:00:00,724
PLSLBA,2020-05-22 00:00:00,414
PLSLBA,2020-08-26 00:00:00,2296
PLSLBA,2020-12-05 00:00:00,81
PLSLBA,2021-01-11 00:00:00,143
PLSLBB,2020-10-13 00:00:00,1952
PLSLBB,2020-10-19 00:00:00,2630
PLSLBB,2020-12-25 00:00:00,2322
PLSLBB,2020-12-26 00:00:00,2387
USLAXA,2020-01-21 00:00:00,10042
USLAXA,2020-02-08 00:00:00,5999
USLAXA,2020-03-08 00:00:00,10917
USLAXA,2020-07-10 00:00:00,12186
USLAXA,2020-09-30 00:00:00,7567
USLAXA,2020-11-01 00:00:00,13450
USNYCA,2020-03-06 00:00:00,4952
USNYCA,2020-06-20 00:00:00,4337
USNYCA,2020-08-22 00:00:00,23906
USNYCA,2020-10-10 00:00:00,5908
USNYCA,2020-12-07 00:00:00,17568
USNYCA,2020-12-31 00:00:00,9593
AUMELA,2020-01-18 00:00:00,7
AUMELA,2020-01-30 00:00:00,11
AUMELA,2020-02-02 00:00:00,13
AUMELA,2020-04-23 00:00:00,64
AUMELA,2020-07-13 00:00:00,203
AUMELA,2020-07-18 00:00:00,121
AUMELA,2020-11-09 00:00:00,9
AUMELA,2021-01-22 00:00:00,59
AUMELB,2020-10-16 00:00:00,79
AUMELB,2020-12-17 00:00:00,219
AUSYDA,2020-01-04 00:00:00,1064
AUSYDA,2020-03-24 00:00:00,1542
AUSYDA,2020-10-09 00:00:00,2653
AUSYDA,2020-12-02 00:00:00,3623
AUSYDA,2020-12-12 00:00:00,1688
AUSYDA,2020-12-25 00:00:00,1420
BELGGA,2020-01-04 00:00:00,154
BELGGA,2020-03-01 00:00:00,37
BELGGA,2020-05-20 00:00:00,72
BELGGA,2020-06-16 00:00:00,98
BELGGA,2020-08-02 00:00:00,36
BELGGA,2020-11-29 00:00:00,14
BELGGB,2020-02-18 00:00:00,119
BELGGB,2020-02-20 00:00:00,213
BELGGB,2020-02-21 00:00:00,80
BELGGB,2020-03-06 00:00:00,90
BELGGB,2020-04-24 00:00:00,245
BELGGB,2020-07-21 00:00:00,572
BELGGB,2020-08-04 00:00:00,1856
BELGGB,2020-08-14 00:00:00,707
BELGGB,2020-09-14 00:00:00,1380
BELGGB,2020-09-24 00:00:00,990
BELGGB,2020-10-06 00:00:00,1104
BELGGB,2020-12-09 00:00:00,3853
BELGGB,2020-12-21 00:00:00,2288
BELGGB,2021-01-14 00:00:00,2366
CAMSGA,2020-05-21 00:00:00,675
CAMSGA,2020-07-22 00:00:00,753
CAMSGA,2020-07-27 00:00:00,769
CAMSGA,2020-08-12 00:00:00,515
CAMSGA,2020-10-02 00:00:00,430
CAMSGA,2020-10-18 00:00:00,398
CAMSGA,2020-10-19 00:00:00,479
CNDGMA,2020-02-21 00:00:00,24
CNDGMA,2020-03-14 00:00:00,17
CNDGMA,2020-05-19 00:00:00,50
CNDGMA,2020-07-24 00:00:00,1
CNDGMA,2020-07-31 00:00:00,3
CNHKGB,2020-03-07 00:00:00,367
CNHKGB,2020-04-15 00:00:00,599
CNHKGB,2020-06-14 00:00:00,96
CNHKGB,2020-08-25 00:00:00,2986
CNHKGB,2020-09-17 00:00:00,818
CNHKGB,2020-09-20 00:00:00,143
CNHKGB,2020-10-18 00:00:00,60
CZPRGA,2020-04-24 00:00:00,9984
CZPRGA,2020-05-02 00:00:00,7174
CZPRGA,2020-06-29 00:00:00,12335
CZPRGA,2020-10-11 00:00:00,5350
CZPRGA,2020-12-08 00:00:00,18131
CZPRGA,2021-01-02 00:00:00,6428
CZPRGA,2021-01-18 00:00:00,17853
DEFRAA,2020-01-05 00:00:00,1084
DEFRAA,2020-07-15 00:00:00,4567
DEFRAA,2020-08-18 00:00:00,6731
DEFRAA,2020-09-02 00:00:00,9169
DEFRAA,2020-09-03 00:00:00,8499
DEFRAA,2020-09-29 00:00:00,7576
DEFRAA,2020-10-19 00:00:00,10094
DEFRAA,2020-11-23 00:00:00,13488
DEFRAA,2020-12-04 00:00:00,7513
DEFRAA,2020-12-31 00:00:00,6305
